client_id,feature,importance,model,exog_setting
155,exog_cooling_degree_lag168,0.0007509904098697007,xgboost_exog_past_weather,past_exog_context_only
155,exog_cooling_degree_roll24,0.0007817449513822794,xgboost_exog_past_weather,past_exog_context_only
155,exog_cooling_degree_roll168,0.0010685325833037496,xgboost_exog_past_weather,past_exog_context_only
155,exog_hour_lag1,0.010596904903650284,xgboost_exog_past_weather,past_exog_context_only
155,exog_hour_lag24,0.007206410635262728,xgboost_exog_past_weather,past_exog_context_only
155,exog_hour_lag168,0.005938240792602301,xgboost_exog_past_weather,past_exog_context_only
155,exog_hour_roll24,0.0,xgboost_exog_past_weather,past_exog_context_only
155,exog_hour_roll168,0.0,xgboost_exog_past_weather,past_exog_context_only
155,exog_day_of_week_lag1,0.001478644902817905,xgboost_exog_past_weather,past_exog_context_only
155,exog_day_of_week_lag24,0.0009325594292022288,xgboost_exog_past_weather,past_exog_context_only
155,exog_day_of_week_lag168,0.0009698669309727848,xgboost_exog_past_weather,past_exog_context_only
155,exog_day_of_week_roll24,0.0021466214675456285,xgboost_exog_past_weather,past_exog_context_only
155,exog_day_of_week_roll168,0.0,xgboost_exog_past_weather,past_exog_context_only
155,exog_month_lag1,0.0019389372318983078,xgboost_exog_past_weather,past_exog_context_only
155,exog_month_lag24,0.0017840377986431122,xgboost_exog_past_weather,past_exog_context_only
155,exog_month_lag168,0.0018697287887334824,xgboost_exog_past_weather,past_exog_context_only
155,exog_month_roll24,0.002774667926132679,xgboost_exog_past_weather,past_exog_context_only
155,exog_month_roll168,0.0013240384869277477,xgboost_exog_past_weather,past_exog_context_only
155,exog_is_weekend_lag1,0.0001380085595883429,xgboost_exog_past_weather,past_exog_context_only
155,exog_is_weekend_lag24,0.0003872971865348518,xgboost_exog_past_weather,past_exog_context_only
155,exog_is_weekend_lag168,0.007278189063072205,xgboost_exog_past_weather,past_exog_context_only
155,exog_is_weekend_roll24,0.0024603523779660463,xgboost_exog_past_weather,past_exog_context_only
155,exog_is_weekend_roll168,0.0,xgboost_exog_past_weather,past_exog_context_only
155,exog_hour_sin_lag1,0.005549806635826826,xgboost_exog_past_weather,past_exog_context_only
155,exog_hour_sin_lag24,0.002258305437862873,xgboost_exog_past_weather,past_exog_context_only
155,exog_hour_sin_lag168,0.0016749902861192822,xgboost_exog_past_weather,past_exog_context_only
155,exog_hour_sin_roll24,0.0,xgboost_exog_past_weather,past_exog_context_only
155,exog_hour_sin_roll168,0.0,xgboost_exog_past_weather,past_exog_context_only
155,exog_hour_cos_lag1,0.02123037353157997,xgboost_exog_past_weather,past_exog_context_only
155,exog_hour_cos_lag24,0.006606645882129669,xgboost_exog_past_weather,past_exog_context_only
155,exog_hour_cos_lag168,0.004033091478049755,xgboost_exog_past_weather,past_exog_context_only
155,exog_hour_cos_roll24,0.0,xgboost_exog_past_weather,past_exog_context_only
155,exog_hour_cos_roll168,0.0,xgboost_exog_past_weather,past_exog_context_only
155,exog_dayofweek_sin_lag1,0.003988294396549463,xgboost_exog_past_weather,past_exog_context_only
155,exog_dayofweek_sin_lag24,0.0012186802923679352,xgboost_exog_past_weather,past_exog_context_only
155,exog_dayofweek_sin_lag168,0.00492630572989583,xgboost_exog_past_weather,past_exog_context_only
155,exog_dayofweek_sin_roll24,0.001352096674963832,xgboost_exog_past_weather,past_exog_context_only
155,exog_dayofweek_sin_roll168,0.0,xgboost_exog_past_weather,past_exog_context_only
155,exog_dayofweek_cos_lag1,0.0022996438201516867,xgboost_exog_past_weather,past_exog_context_only
155,exog_dayofweek_cos_lag24,0.00696342159062624,xgboost_exog_past_weather,past_exog_context_only
155,exog_dayofweek_cos_lag168,0.002026085741817951,xgboost_exog_past_weather,past_exog_context_only
155,exog_dayofweek_cos_roll24,0.0032971533946692944,xgboost_exog_past_weather,past_exog_context_only
155,exog_dayofweek_cos_roll168,0.0,xgboost_exog_past_weather,past_exog_context_only
155,exog_month_sin_lag1,0.0014524601865559816,xgboost_exog_past_weather,past_exog_context_only
155,exog_month_sin_lag24,0.0006648942362517118,xgboost_exog_past_weather,past_exog_context_only
155,exog_month_sin_lag168,0.001873928471468389,xgboost_exog_past_weather,past_exog_context_only
155,exog_month_sin_roll24,0.0012663636589422822,xgboost_exog_past_weather,past_exog_context_only
155,exog_month_sin_roll168,0.0014170402428135276,xgboost_exog_past_weather,past_exog_context_only
155,exog_month_cos_lag1,0.0017492088954895735,xgboost_exog_past_weather,past_exog_context_only
155,exog_month_cos_lag24,0.007328627165406942,xgboost_exog_past_weather,past_exog_context_only
155,exog_month_cos_lag168,0.007360085379332304,xgboost_exog_past_weather,past_exog_context_only
155,exog_month_cos_roll24,0.001819146447815001,xgboost_exog_past_weather,past_exog_context_only
155,exog_month_cos_roll168,0.0022287587635219097,xgboost_exog_past_weather,past_exog_context_only
236,lag_t1,0.03458138555288315,xgboost_exog_past_weather,past_exog_context_only
236,lag_t2,0.004801361355930567,xgboost_exog_past_weather,past_exog_context_only
236,lag_t3,0.004099151119589806,xgboost_exog_past_weather,past_exog_context_only
236,lag_t6,0.001636269735172391,xgboost_exog_past_weather,past_exog_context_only
236,lag_t12,0.002962705912068486,xgboost_exog_past_weather,past_exog_context_only
236,lag_t24,0.13939280807971954,xgboost_exog_past_weather,past_exog_context_only
236,lag_t48,0.019524570554494858,xgboost_exog_past_weather,past_exog_context_only
236,lag_t168,0.5359702110290527,xgboost_exog_past_weather,past_exog_context_only
236,roll_24,0.00839888583868742,xgboost_exog_past_weather,past_exog_context_only
236,roll_168,0.0017202249728143215,xgboost_exog_past_weather,past_exog_context_only
236,exog_temperature_2m_lag1,0.0010951339500024915,xgboost_exog_past_weather,past_exog_context_only
236,exog_temperature_2m_lag24,0.001042263931594789,xgboost_exog_past_weather,past_exog_context_only
236,exog_temperature_2m_lag168,0.001887379097752273,xgboost_exog_past_weather,past_exog_context_only
236,exog_temperature_2m_roll24,0.001197415986098349,xgboost_exog_past_weather,past_exog_context_only
236,exog_temperature_2m_roll168,0.0016716404352337122,xgboost_exog_past_weather,past_exog_context_only
236,exog_relative_humidity_2m_lag1,0.0011379215866327286,xgboost_exog_past_weather,past_exog_context_only
236,exog_relative_humidity_2m_lag24,0.0010436589363962412,xgboost_exog_past_weather,past_exog_context_only
236,exog_relative_humidity_2m_lag168,0.0009512810502201319,xgboost_exog_past_weather,past_exog_context_only
236,exog_relative_humidity_2m_roll24,0.001087512937374413,xgboost_exog_past_weather,past_exog_context_only
236,exog_relative_humidity_2m_roll168,0.0010536835761740804,xgboost_exog_past_weather,past_exog_context_only
236,exog_precipitation_lag1,0.0007264917367137969,xgboost_exog_past_weather,past_exog_context_only
236,exog_precipitation_lag24,0.001048456528224051,xgboost_exog_past_weather,past_exog_context_only
236,exog_precipitation_lag168,0.001038193702697754,xgboost_exog_past_weather,past_exog_context_only
236,exog_precipitation_roll24,0.0008750908309593797,xgboost_exog_past_weather,past_exog_context_only
236,exog_precipitation_roll168,0.001039282069541514,xgboost_exog_past_weather,past_exog_context_only
236,exog_heating_degree_lag1,0.000842444016598165,xgboost_exog_past_weather,past_exog_context_only
236,exog_heating_degree_lag24,0.001362142153084278,xgboost_exog_past_weather,past_exog_context_only
236,exog_heating_degree_lag168,0.0007083112723194063,xgboost_exog_past_weather,past_exog_context_only
236,exog_heating_degree_roll24,0.001656748354434967,xgboost_exog_past_weather,past_exog_context_only
236,exog_heating_degree_roll168,0.0019627355504781008,xgboost_exog_past_weather,past_exog_context_only
236,exog_cooling_degree_lag1,0.0007263355073519051,xgboost_exog_past_weather,past_exog_context_only
236,exog_cooling_degree_lag24,0.0005840292433276772,xgboost_exog_past_weather,past_exog_context_only
236,exog_cooling_degree_lag168,0.0014178605051711202,xgboost_exog_past_weather,past_exog_context_only
236,exog_cooling_degree_roll24,0.0012748491717502475,xgboost_exog_past_weather,past_exog_context_only
236,exog_cooling_degree_roll168,0.0013379325391724706,xgboost_exog_past_weather,past_exog_context_only
236,exog_hour_lag1,0.04334196448326111,xgboost_exog_past_weather,past_exog_context_only
236,exog_hour_lag24,0.018003370612859726,xgboost_exog_past_weather,past_exog_context_only
236,exog_hour_lag168,0.009929374791681767,xgboost_exog_past_weather,past_exog_context_only
236,exog_hour_roll24,0.0,xgboost_exog_past_weather,past_exog_context_only
236,exog_hour_roll168,0.0,xgboost_exog_past_weather,past_exog_context_only
236,exog_day_of_week_lag1,0.004438615869730711,xgboost_exog_past_weather,past_exog_context_only
236,exog_day_of_week_lag24,0.0008102661231532693,xgboost_exog_past_weather,past_exog_context_only
236,exog_day_of_week_lag168,0.004059887025505304,xgboost_exog_past_weather,past_exog_context_only
236,exog_day_of_week_roll24,0.0020243434701114893,xgboost_exog_past_weather,past_exog_context_only
236,exog_day_of_week_roll168,0.0,xgboost_exog_past_weather,past_exog_context_only
236,exog_month_lag1,0.0011900764657184482,xgboost_exog_past_weather,past_exog_context_only
236,exog_month_lag24,0.0026755621656775475,xgboost_exog_past_weather,past_exog_context_only
236,exog_month_lag168,0.004342038184404373,xgboost_exog_past_weather,past_exog_context_only
236,exog_month_roll24,0.0020358774345368147,xgboost_exog_past_weather,past_exog_context_only
